1,w,sub_t,h,l1,l2,l3,g1,g2,Freq,S11_re,S21_re,S11_img,S21_img,S11_dB,S21_dB
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5,0.695753133996155,-0.0139679617084298,0.705837526765145,0.00619212941227532,-0.077651,-36.318128
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5025,0.6897648642575058,-0.014219767879138048,0.711551640837641,0.0061504354797906925,-0.078526,-36.197351
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.505,0.6836950673761077,-0.014475633964575291,0.7172454244707988,0.006105544591872164,-0.079416,-36.076167
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5075,0.677542925813675,-0.014735623785270461,0.7229180130143191,0.00605734483894009,-0.080323,-35.95457
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.51,0.6713076142843349,-0.014999801976183696,0.7285685170576128,0.00600572044204337,-0.081247,-35.832551
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5125,0.6649882998600459,-0.015268233978038363,0.734196021716158,0.005950551609055283,-0.082189,-35.710104
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.515,0.6585841420885215,-0.015540986026933651,0.7397995858977842,0.005891714385075658,-0.083148,-35.58722
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5175,0.652094293124387,-0.015818125142106728,0.7453782415483391,0.005829080496783093,-0.084126,-35.463893
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.52,0.6455178978742857,-0.016099719111703416,0.7509309928762082,0.005762517190470341,-0.085122,-35.340114
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5225,0.6388540941567389,-0.016385836476407335,0.7564568155551,0.0056918870634791565,-0.086138,-35.215876
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.525,0.6321020128775532,-0.01667654651076779,0.7619546559045548,0.005617047888740182,-0.087173,-35.091171
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5275,0.6252607782216354,-0.016971919202054056,0.7674234300475798,0.005537852432106748,-0.088228,-34.965991
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.53,0.6183295078621168,-0.017272025226454307,0.7728620230448112,0.005454148262156019,-0.089303,-34.840327
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5325,0.61130731318772,-0.01757693592242245,0.7782692880045986,0.005365777552114602,-0.0904,-34.714172
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.535,0.6041932995493504,-0.01788672326096489,0.7836440451683975,0.005272576873548646,-0.091519,-34.587517
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5375,0.5969865665269574,-0.01820145981264286,0.7889850809708157,0.005174376981438193,-0.092659,-34.460353
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.54,0.5896862082177303,-0.018521218711052313,0.7942911470736843,0.0050710025902379625,-0.093823,-34.332673
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5425,0.5822913135467744,-0.018846073612525688,0.7995609593734818,0.004962272140504454,-0.095009,-34.204466
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.545,0.5748009666014485,-0.01917609865178253,0.8047931969814397,0.004847997555646896,-0.09622,-34.075725
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5475,0.5672142469906201,-0.019511368393236653,0.8099865011756346,0.0047279839883380935,-0.097455,-33.94644
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.55,0.559530230230122,-0.01985195777764786,0.8151394743243789,0.0046020295560932345,-0.098715,-33.816601
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5525,0.5517479881558094,-0.020197942063783322,0.8202506787801674,0.004469925065501264,-0.100001,-33.686201
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.555,0.5438665893656194,-0.020549396764730426,0.8253186357434769,0.004331453724562885,-0.101313,-33.555228
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.5575,0.5358850996921509,-0.020906397578479036,0.8303418240956533,0.004186390842561252,-0.102653,-33.423674
11.185,2.0,1.0,1.0,34.5,34.0,34.0,2.5,3.5,2.56,0.5278025827073382,-0.02126902031236092,0.835318679200133,0.004034503516857864,-0.104021,-33.291528
